Date,Stock,Open,High,Low,Close,Volume,Change Pct
2019-09-09,SBIN,273.95,278.7,271.0,278.0,18616888,1.48
2019-09-11,SBIN,278.5,285.85,278.5,285.25,20999668,2.61
2019-09-12,SBIN,286.75,288.8,284.15,287.05,21964832,0.63
2019-09-13,SBIN,285.0,292.5,282.0,291.7,27303180,1.62
2019-09-16,SBIN,288.2,290.45,283.8,284.7,18267680,-2.4
2019-09-17,SBIN,285.0,286.45,273.0,273.95,21533362,-3.78
2019-09-18,SBIN,277.2,282.95,274.4,280.4,25478758,2.35
2019-09-19,SBIN,279.95,279.95,273.05,274.05,23387796,-2.26
2019-09-20,SBIN,274.5,307.65,268.4,301.7,84481752,10.09
2019-09-23,SBIN,307.55,316.0,300.4,313.75,54178172,3.99
2019-09-24,SBIN,313.15,315.15,300.8,302.6,40096712,-3.55
2019-09-25,SBIN,297.0,297.5,278.7,280.25,73063464,-7.39
2019-09-26,SBIN,281.5,289.9,277.0,281.85,79005944,0.57
2019-09-27,SBIN,282.7,286.05,280.0,281.2,37851720,-0.23
2019-09-30,SBIN,281.4,281.85,270.15,270.8,41094132,-3.7
2019-10-01,SBIN,272.75,275.5,245.55,255.95,79350080,-5.48
2019-10-03,SBIN,254.0,260.7,250.1,254.15,56207920,-0.7
2019-10-04,SBIN,258.5,260.5,248.55,249.95,60029184,-1.65
2019-10-07,SBIN,251.5,253.4,246.85,249.1,39160624,-0.34
2019-10-09,SBIN,250.1,262.0,244.35,260.95,60328508,4.76
2019-10-10,SBIN,258.0,258.0,252.6,254.15,37577512,-2.61
2019-10-11,SBIN,256.2,261.4,251.5,254.55,43272104,0.16
2019-10-14,SBIN,256.95,259.4,254.0,255.45,28265136,0.35
2019-10-15,SBIN,256.45,259.9,254.8,258.45,23444972,1.17
2019-10-16,SBIN,259.3,261.95,255.0,256.05,30892296,-0.93
2019-10-17,SBIN,256.4,266.0,255.6,265.45,37061012,3.67
2019-10-18,SBIN,264.4,271.35,263.2,269.65,33203720,1.58
2019-10-22,SBIN,270.4,275.0,268.5,270.5,27574296,0.32
2019-10-23,SBIN,270.75,277.8,268.65,275.45,31789622,1.83
2019-10-24,SBIN,276.0,277.65,248.65,262.5,63943184,-4.7
2019-10-25,SBIN,265.8,284.15,263.55,281.55,105518176,7.26
2019-10-27,SBIN,284.95,284.95,280.25,281.8,12185529,0.09
2019-10-29,SBIN,283.15,285.0,278.55,280.65,51033576,-0.41
2019-10-30,SBIN,283.0,291.0,279.25,289.9,51469048,3.3
2019-10-31,SBIN,293.35,317.8,292.75,312.4,128449328,7.76
2019-11-01,SBIN,312.4,315.0,308.6,313.55,44894016,0.37
2019-11-04,SBIN,316.0,319.0,312.35,314.3,31535656,0.24
2019-11-05,SBIN,313.9,322.0,312.8,319.2,50080852,1.56
2019-11-06,SBIN,318.95,318.95,314.0,317.55,32157080,-0.52
2019-11-07,SBIN,318.25,323.3,316.8,318.15,33926772,0.19
2019-11-08,SBIN,316.2,321.0,314.5,316.0,25423362,-0.68
2019-11-11,SBIN,314.7,319.65,313.1,318.25,20491942,0.71
2019-11-13,SBIN,316.05,318.6,305.65,306.8,32675828,-3.6
2019-11-14,SBIN,306.95,309.5,299.7,306.0,43617772,-0.26
2019-11-15,SBIN,312.0,323.7,310.05,321.9,95199896,5.2
2019-11-18,SBIN,324.0,329.85,323.75,325.1,39009264,0.99
2019-11-19,SBIN,325.8,331.8,322.1,330.4,41372144,1.63
2019-11-20,SBIN,332.0,332.5,325.1,328.8,29972584,-0.48
2019-11-21,SBIN,329.25,332.85,326.55,331.35,34116160,0.78
2019-11-22,SBIN,331.45,333.8,328.25,329.3,28974968,-0.62
2019-11-25,SBIN,329.0,337.5,328.35,336.1,27561300,2.06
2019-11-26,SBIN,338.0,340.0,332.6,335.5,36464072,-0.18
2019-11-27,SBIN,335.95,345.55,334.05,343.55,33971304,2.4
2019-11-28,SBIN,346.85,351.0,344.5,349.3,42538228,1.67
2019-11-29,SBIN,348.85,348.85,340.6,341.85,23081824,-2.13
2019-12-02,SBIN,343.9,344.35,336.2,338.5,20648850,-0.98
2019-12-03,SBIN,341.0,342.95,333.35,336.25,26482178,-0.66
2019-12-04,SBIN,334.1,342.95,331.85,341.85,26789484,1.67
2019-12-05,SBIN,343.0,344.6,335.15,336.2,30429508,-1.65
2019-12-06,SBIN,336.7,337.65,318.0,320.0,47027528,-4.82
2019-12-09,SBIN,318.95,327.65,314.75,316.7,52435240,-1.03
2019-12-10,SBIN,317.2,322.65,312.25,313.4,52155808,-1.04
2019-12-11,SBIN,311.2,315.75,308.0,312.8,52557952,-0.19
2019-12-12,SBIN,314.0,322.95,313.55,321.85,37804216,2.89
2019-12-13,SBIN,325.2,333.45,325.0,332.55,40955224,3.32
2019-12-16,SBIN,335.95,337.25,330.8,331.85,35027612,-0.21
2019-12-17,SBIN,333.25,335.75,330.65,332.9,26734600,0.32
2019-12-18,SBIN,335.0,335.55,325.8,326.95,26449076,-1.79
2019-12-19,SBIN,327.35,329.6,324.5,328.15,27516288,0.37
2019-12-20,SBIN,330.35,339.5,330.35,337.85,51839712,2.96
2019-12-23,SBIN,335.7,338.85,330.35,332.4,30150336,-1.61
2019-12-24,SBIN,333.2,334.2,329.2,331.45,21747782,-0.29
2019-12-26,SBIN,333.0,333.45,328.1,329.85,24616942,-0.48
2019-12-27,SBIN,333.4,338.35,333.0,337.25,33477172,2.24
2019-12-30,SBIN,337.75,337.85,332.5,334.4,22775554,-0.85
2019-12-31,SBIN,334.4,336.35,332.55,333.75,23801636,-0.19
2020-01-01,SBIN,334.7,335.95,332.15,334.45,17379320,0.21
2020-01-02,SBIN,334.5,339.85,333.35,339.3,20324236,1.45
2020-01-03,SBIN,337.95,337.95,332.0,333.7,21853208,-1.65
2020-01-06,SBIN,331.7,331.7,317.7,319.0,35645324,-4.41
2020-01-07,SBIN,324.45,327.0,315.4,318.4,50966824,-0.19
2020-01-08,SBIN,312.1,321.5,311.0,319.8,44527484,0.44
2020-01-09,SBIN,326.9,331.4,325.0,330.2,40348408,3.25
2020-01-10,SBIN,331.0,337.95,328.1,332.25,42377840,0.62
2020-01-13,SBIN,334.0,335.45,329.05,330.75,23615128,-0.45
2020-01-14,SBIN,329.8,331.7,326.5,328.0,26296116,-0.83
2020-01-15,SBIN,329.0,329.2,322.35,324.25,32625740,-1.14
2020-01-16,SBIN,324.0,326.9,322.35,323.3,26653624,-0.29
2020-01-17,SBIN,313.0,323.5,310.1,318.0,58396328,-1.64
2020-01-20,SBIN,321.0,321.45,313.4,314.0,30682902,-1.26
2020-01-21,SBIN,313.8,316.95,312.0,313.7,30591772,-0.1
2020-01-22,SBIN,317.0,317.0,313.7,316.15,24994912,0.78
2020-01-23,SBIN,316.0,324.8,314.15,323.2,33293610,2.23
2020-01-24,SBIN,323.5,327.3,321.15,324.05,22706880,0.26
2020-01-27,SBIN,320.9,322.0,315.8,316.2,23309356,-2.42
2020-01-28,SBIN,317.95,320.0,311.05,315.1,26488426,-0.35
2020-01-29,SBIN,317.85,319.7,315.55,316.45,23914114,0.43
2020-01-30,SBIN,316.75,316.75,305.65,310.7,35802328,-1.82
2020-01-31,SBIN,313.7,321.7,308.6,318.45,92656640,2.49
2020-02-01,SBIN,317.95,322.65,296.3,302.6,61841736,-4.98
2020-02-03,SBIN,303.0,306.85,295.35,298.1,56060160,-1.49
2020-02-04,SBIN,302.9,307.55,297.1,306.25,51141568,2.73
2020-02-05,SBIN,306.9,313.65,304.6,311.0,35014840,1.55
2020-02-06,SBIN,311.2,323.5,310.1,321.95,57757656,3.52
2020-02-07,SBIN,321.5,325.0,318.4,320.55,37126804,-0.43
2020-02-10,SBIN,319.8,322.8,316.5,318.5,24816396,-0.64
2020-02-11,SBIN,321.05,325.8,321.05,324.35,30188756,1.84
2020-02-12,SBIN,329.9,329.9,319.25,320.2,38930848,-1.28
2020-02-13,SBIN,322.0,330.95,322.0,327.45,62516056,2.26
2020-02-14,SBIN,328.1,331.9,318.55,319.4,48205948,-2.46
2020-02-17,SBIN,320.95,321.15,311.65,314.2,36950692,-1.63
2020-02-18,SBIN,315.4,319.2,309.4,317.55,38588584,1.07
2020-02-19,SBIN,322.3,324.0,317.25,320.35,39846728,0.88
2020-02-20,SBIN,319.35,329.2,318.75,327.65,40150408,2.28
2020-02-24,SBIN,325.75,331.3,321.85,322.95,45273936,-1.43
2020-02-25,SBIN,325.9,328.15,322.2,326.8,39050708,1.19
2020-02-26,SBIN,324.85,330.8,324.2,328.2,43915280,0.43
2020-02-27,SBIN,328.0,330.0,318.0,321.95,47010040,-1.9
2020-02-28,SBIN,312.0,314.65,301.1,303.0,59705344,-5.89
2020-03-02,SBIN,311.0,312.0,284.05,287.4,66711412,-5.15
2020-03-03,SBIN,293.0,294.4,285.3,289.85,61949384,0.85
2020-03-04,SBIN,291.8,293.0,275.1,285.3,73675736,-1.57
2020-03-05,SBIN,290.9,298.4,270.0,288.5,149245968,1.12
2020-03-06,SBIN,268.0,274.4,253.95,270.5,106043168,-6.24
2020-03-09,SBIN,260.05,262.75,251.15,253.45,101294752,-6.3
2020-03-11,SBIN,253.0,258.5,243.1,245.1,90847176,-3.29
2020-03-12,SBIN,231.9,231.9,208.6,212.6,99770256,-13.26
2020-03-13,SBIN,200.0,248.8,184.65,242.0,155703136,13.83
2020-03-16,SBIN,227.9,231.4,220.6,223.35,75584608,-7.71
2020-03-17,SBIN,227.2,229.9,212.05,215.15,65414720,-3.67
2020-03-18,SBIN,221.0,223.15,200.1,215.2,101405424,0.02
2020-03-19,SBIN,202.95,219.75,198.15,203.65,93535976,-5.37
2020-03-20,SBIN,205.55,215.7,200.0,209.85,77393024,3.04
2020-03-23,SBIN,190.0,199.5,180.25,181.6,61751760,-13.46
2020-03-24,SBIN,190.95,191.95,173.55,183.2,67492008,0.88
2020-03-25,SBIN,178.0,195.25,176.45,189.9,71568240,3.66
2020-03-26,SBIN,191.55,201.0,185.1,192.75,107260672,1.5
2020-03-27,SBIN,202.0,211.9,195.0,195.95,114746992,1.66
2020-03-30,SBIN,190.0,195.0,186.25,186.9,60083236,-4.62
2020-03-31,SBIN,192.0,198.5,188.05,196.85,59543904,5.32
2020-04-01,SBIN,194.0,194.5,185.25,186.55,52954480,-5.23
2020-04-03,SBIN,187.55,188.2,175.0,175.5,64455936,-5.92
2020-04-07,SBIN,184.4,187.3,177.6,186.4,72133720,6.21
2020-04-08,SBIN,182.9,194.4,180.45,183.0,80436672,-1.82
2020-04-09,SBIN,188.0,190.0,183.6,187.75,62417300,2.6
2020-04-13,SBIN,186.8,188.7,183.1,183.5,51847576,-2.26
2020-04-15,SBIN,187.0,191.95,180.15,182.35,72190296,-0.63
2020-04-16,SBIN,182.0,189.9,180.25,188.5,61165996,3.37
2020-04-17,SBIN,196.0,198.0,186.3,193.25,89858056,2.52
2020-04-20,SBIN,194.0,197.35,190.05,192.5,81961664,-0.39
2020-04-21,SBIN,188.0,188.2,183.0,184.75,53043572,-4.03
2020-04-22,SBIN,185.5,189.5,181.35,188.7,61503792,2.14
2020-04-23,SBIN,187.75,189.9,185.15,186.7,50957436,-1.06
2020-04-24,SBIN,184.0,184.0,179.0,179.75,65146848,-3.72
2020-04-27,SBIN,183.5,183.5,180.5,180.9,43003000,0.64
2020-04-28,SBIN,182.0,185.35,181.2,184.3,49590248,1.88
2020-04-29,SBIN,185.0,191.8,183.5,190.1,57470640,3.15
2020-04-30,SBIN,193.5,195.9,189.7,190.5,63069460,0.21
2020-05-04,SBIN,182.45,183.5,178.0,178.85,58122608,-6.12
2020-05-05,SBIN,181.0,181.25,168.8,170.4,91050632,-4.72
2020-05-06,SBIN,171.15,173.3,166.55,171.1,73156880,0.41
2020-05-07,SBIN,170.85,172.55,168.8,170.75,42944140,-0.2
2020-05-08,SBIN,172.45,173.8,166.1,166.65,55935528,-2.4
2020-05-11,SBIN,167.95,168.9,165.0,165.45,54594500,-0.72
2020-05-12,SBIN,164.2,168.5,160.85,166.9,70752912,0.88
2020-05-13,SBIN,178.55,178.55,170.5,174.1,81721888,4.31
2020-05-14,SBIN,170.95,171.75,167.5,167.95,48137100,-3.53
2020-05-15,SBIN,167.95,168.25,164.7,166.4,35498484,-0.92
2020-05-18,SBIN,166.4,166.4,155.0,155.3,77350888,-6.67
2020-05-19,SBIN,157.5,157.85,152.4,152.8,71522984,-1.61
2020-05-20,SBIN,153.0,155.25,151.15,153.4,66178068,0.39
2020-05-21,SBIN,153.65,156.15,151.5,151.95,61150188,-0.95
2020-05-22,SBIN,152.0,155.6,149.45,150.85,87069952,-0.72
2020-05-26,SBIN,152.4,153.2,150.2,151.4,48281208,0.36
2020-05-27,SBIN,151.95,160.8,150.8,158.6,88206680,4.76
2020-05-28,SBIN,159.45,162.4,156.7,158.2,76970392,-0.25
2020-05-29,SBIN,156.1,161.9,155.2,161.3,58368036,1.96
2020-06-01,SBIN,164.0,171.4,163.35,170.05,92742128,5.42
2020-06-02,SBIN,169.9,171.3,167.2,170.25,70422256,0.12
2020-06-03,SBIN,172.5,179.9,172.0,174.9,113173576,2.73
2020-06-04,SBIN,174.9,177.65,171.5,174.05,83495016,-0.49
2020-06-05,SBIN,176.55,189.8,176.0,187.8,201325184,7.9
2020-06-08,SBIN,197.0,197.5,185.8,186.8,151750416,-0.53
2020-06-09,SBIN,187.7,191.0,183.35,184.45,96656232,-1.26
2020-06-10,SBIN,184.55,189.0,183.8,187.7,67335904,1.76
2020-06-11,SBIN,188.0,190.4,176.35,177.15,91729800,-5.62
2020-06-12,SBIN,170.0,180.0,169.8,179.15,92761696,1.13
2020-06-15,SBIN,177.85,177.85,172.0,173.7,63617288,-3.04
2020-06-16,SBIN,178.0,178.95,169.4,172.9,63929924,-0.46
2020-06-17,SBIN,171.0,176.2,169.25,172.95,73867144,0.03
2020-06-18,SBIN,172.4,180.65,171.1,179.65,58262368,3.87
2020-06-19,SBIN,180.3,184.95,179.5,184.5,76897888,2.7
2020-06-22,SBIN,185.0,191.75,184.25,187.7,80024672,1.73
2020-06-23,SBIN,189.6,193.1,187.85,192.45,65487728,2.53
2020-06-24,SBIN,194.8,194.9,183.9,184.6,74670208,-4.08
2020-06-25,SBIN,182.2,186.8,180.4,185.25,73626944,0.35
2020-06-26,SBIN,188.0,188.6,183.8,184.6,49178704,-0.35
2020-06-29,SBIN,183.0,183.1,178.5,179.25,50967080,-2.9
2020-06-30,SBIN,181.1,182.9,177.25,178.45,43616292,-0.45
2020-07-01,SBIN,179.45,185.4,178.6,184.8,54015536,3.56
2020-07-02,SBIN,185.65,188.0,184.0,185.45,52127612,0.35
2020-07-03,SBIN,186.65,186.85,183.4,184.7,38050996,-0.4
2020-07-06,SBIN,186.6,189.85,186.15,188.05,43789748,1.81
2020-07-07,SBIN,187.0,189.2,184.05,188.6,55124984,0.29
2020-07-08,SBIN,188.9,197.45,188.4,191.9,143083200,1.75
2020-07-09,SBIN,192.8,201.0,192.55,199.1,89540864,3.75
2020-07-10,SBIN,198.0,202.5,194.8,195.6,111410000,-1.76
2020-07-13,SBIN,198.8,199.8,191.6,192.7,61952344,-1.48
2020-07-14,SBIN,192.3,192.3,184.6,186.05,62243324,-3.45
2020-07-15,SBIN,187.95,189.95,183.0,183.8,58528072,-1.21
2020-07-16,SBIN,185.0,186.95,181.65,186.25,46549520,1.33
2020-07-17,SBIN,186.8,189.5,185.0,188.2,47035752,1.05
2020-07-20,SBIN,190.0,193.25,188.75,190.75,45680608,1.35
2020-07-21,SBIN,192.45,196.2,191.5,194.4,59286092,1.91
2020-07-22,SBIN,195.7,196.75,190.1,192.0,62276768,-1.23
2020-07-23,SBIN,192.4,199.1,191.15,198.25,70802272,3.26
2020-07-24,SBIN,195.7,196.3,190.65,191.95,65266228,-3.18
2020-07-27,SBIN,193.0,193.2,186.5,187.15,50714368,-2.5
2020-07-28,SBIN,188.0,190.5,185.75,189.45,51490416,1.23
2020-07-29,SBIN,187.6,195.25,187.0,191.2,73766848,0.92
2020-07-30,SBIN,192.5,193.5,186.05,186.55,48478732,-2.43
2020-07-31,SBIN,188.0,194.85,186.7,191.45,145903104,2.63
2020-08-03,SBIN,192.0,194.6,190.05,192.25,72457672,0.42
2020-08-04,SBIN,193.35,193.8,190.5,191.6,43867112,-0.34
2020-08-05,SBIN,192.75,196.85,191.0,191.45,68888952,-0.08
2020-08-06,SBIN,192.3,194.5,190.25,190.95,59740300,-0.26
2020-08-07,SBIN,191.45,192.1,189.55,190.65,44822756,-0.16
2020-08-10,SBIN,191.85,195.5,191.7,193.8,48785068,1.65
2020-08-11,SBIN,195.0,196.8,193.75,195.05,43892064,0.64
2020-08-12,SBIN,196.0,204.25,194.6,203.3,157820880,4.23
2020-08-13,SBIN,205.5,207.3,200.75,201.9,70443504,-0.69
2020-08-14,SBIN,203.0,204.0,194.6,196.5,56176116,-2.67
2020-08-17,SBIN,198.45,198.65,191.5,193.1,54788248,-1.73
2020-08-18,SBIN,193.8,195.75,191.7,195.1,46295648,1.04
2020-08-19,SBIN,196.4,200.3,195.9,197.05,59302164,1.0
2020-08-20,SBIN,194.0,196.35,193.25,194.75,37505380,-1.17
2020-08-21,SBIN,199.0,201.5,197.65,198.4,68047792,1.87
2020-08-24,SBIN,200.0,202.8,198.6,201.45,53866580,1.54
2020-08-25,SBIN,204.0,208.45,202.7,207.95,105397008,3.23
2020-08-26,SBIN,208.5,210.35,206.15,209.85,66750984,0.91
2020-08-27,SBIN,210.5,216.5,210.5,215.65,80999488,2.76
2020-08-28,SBIN,217.0,225.9,216.8,224.85,95983848,4.27
2020-08-31,SBIN,231.55,231.55,210.35,212.0,119990568,-5.71
2020-09-01,SBIN,213.1,218.9,211.2,218.1,75048320,2.88
2020-09-02,SBIN,218.25,219.0,212.3,216.25,47608720,-0.85
2020-09-03,SBIN,217.5,218.25,212.3,213.15,38595596,-1.43
2020-09-04,SBIN,210.0,212.3,205.9,206.6,54435820,-3.07
2020-09-07,SBIN,207.5,209.65,205.4,207.9,35687676,0.63
2020-09-08,SBIN,207.9,208.5,202.9,204.05,34147080,-1.85
2020-09-09,SBIN,201.1,201.4,192.5,194.85,72716960,-4.51
2020-09-10,SBIN,197.7,201.45,195.2,198.15,67790248,1.69
2020-09-11,SBIN,198.55,203.85,197.0,202.7,48488144,2.3
2020-09-14,SBIN,205.9,206.2,197.35,198.5,63606704,-2.07
2020-09-15,SBIN,199.9,201.0,197.1,200.15,51762796,0.83
2020-09-16,SBIN,199.85,200.05,196.25,198.2,52407160,-0.97
2020-09-17,SBIN,197.0,198.0,195.0,195.45,41226056,-1.39
2020-09-18,SBIN,196.0,197.2,189.7,192.6,55286448,-1.46
2020-09-21,SBIN,193.05,193.5,184.25,185.8,57614740,-3.53
2020-09-22,SBIN,186.15,188.3,181.15,186.2,51216440,0.22
2020-09-23,SBIN,188.15,188.95,181.0,183.8,44321880,-1.29
2020-09-24,SBIN,181.1,181.8,175.5,176.35,46115352,-4.05
2020-09-25,SBIN,179.0,182.75,176.15,182.2,46550616,3.32
2020-09-28,SBIN,184.0,188.15,183.35,187.25,41921660,2.77
2020-09-29,SBIN,188.5,188.95,183.25,185.05,35688940,-1.17
2020-09-30,SBIN,185.05,186.8,182.4,185.4,37642304,0.19
2020-10-01,SBIN,187.0,191.2,186.9,190.3,43589040,2.64
2020-10-05,SBIN,192.0,193.8,187.05,188.75,41694812,-0.81
2020-10-06,SBIN,191.1,192.1,188.3,191.6,31098808,1.51
2020-10-07,SBIN,192.55,193.15,189.1,190.7,34578820,-0.47
2020-10-08,SBIN,191.35,195.8,190.55,191.5,43351952,0.42
2020-10-09,SBIN,192.0,198.8,190.55,198.3,64908376,3.55
2020-10-12,SBIN,199.7,205.95,197.25,198.7,69125880,0.2
2020-10-13,SBIN,198.65,200.0,195.1,195.7,34949604,-1.51
2020-10-14,SBIN,194.05,200.9,193.05,200.05,40550064,2.22
2020-10-15,SBIN,201.0,202.5,192.0,192.85,49184944,-3.6
2020-10-16,SBIN,194.0,196.75,191.6,195.95,36894936,1.61
2020-10-19,SBIN,196.2,204.6,196.05,204.0,60223656,4.11
2020-10-20,SBIN,201.0,204.35,200.7,203.05,39317196,-0.47
2020-10-21,SBIN,204.7,207.3,198.85,203.75,54516480,0.34
2020-10-22,SBIN,201.9,204.6,201.1,203.3,33721760,-0.22
2020-10-23,SBIN,204.0,205.6,201.55,202.8,32708098,-0.25
2020-10-26,SBIN,202.7,204.0,195.6,196.7,45471496,-3.01
2020-10-27,SBIN,197.25,197.55,192.25,194.65,37802664,-1.04
2020-10-28,SBIN,195.0,195.0,189.05,190.45,46462212,-2.16
2020-10-29,SBIN,189.35,190.7,185.9,188.7,44823104,-0.92
2020-10-30,SBIN,189.35,192.0,186.15,189.25,41520136,0.29
2020-11-02,SBIN,192.2,197.25,190.05,196.05,52600120,3.59
2020-11-03,SBIN,198.0,205.8,197.6,204.75,69890200,4.44
2020-11-04,SBIN,203.5,209.0,198.05,207.0,117577856,1.1
2020-11-05,SBIN,216.0,221.0,214.75,218.65,138023648,5.63
2020-11-06,SBIN,219.0,221.85,217.05,219.2,73147088,0.25
2020-11-09,SBIN,222.5,222.65,217.05,219.5,60359456,0.14
2020-11-10,SBIN,223.1,235.0,223.0,231.7,135294544,5.56
2020-11-11,SBIN,232.75,239.35,227.75,234.2,107094864,1.08
2020-11-12,SBIN,233.2,233.35,225.65,226.8,58859904,-3.16
2020-11-13,SBIN,225.0,230.65,220.1,229.45,70676528,1.17
2020-11-14,SBIN,232.0,232.9,227.75,229.65,7753219,0.09
2020-11-17,SBIN,231.85,241.6,231.0,240.2,80501584,4.59
2020-11-18,SBIN,239.4,253.0,237.9,252.0,104514064,4.91
2020-11-19,SBIN,248.0,251.8,239.0,239.75,82284280,-4.86
2020-11-20,SBIN,241.5,245.4,233.95,242.75,84411128,1.25
2020-11-23,SBIN,243.5,246.15,238.1,238.7,57538324,-1.67
2020-11-24,SBIN,240.5,245.0,239.5,243.85,47636612,2.16
2020-11-25,SBIN,245.45,249.9,241.6,243.0,74767232,-0.35
2020-11-26,SBIN,244.0,246.25,240.15,245.45,64248320,1.01
2020-11-27,SBIN,245.45,246.25,242.05,244.25,54355704,-0.49
2020-12-01,SBIN,245.0,248.95,244.25,248.05,37003272,1.56
2020-12-02,SBIN,248.35,250.85,244.1,246.95,56723084,-0.44
2020-12-03,SBIN,249.3,259.0,248.0,256.3,79266440,3.79
2020-12-04,SBIN,257.0,264.35,253.55,263.5,79252024,2.81
2020-12-07,SBIN,263.8,271.45,263.0,269.6,76053088,2.31
2020-12-08,SBIN,270.95,273.7,265.25,271.9,65617504,0.85
2020-12-09,SBIN,272.1,274.9,269.2,270.35,48495640,-0.57
2020-12-10,SBIN,269.0,271.0,265.55,269.55,38676656,-0.3
2020-12-11,SBIN,270.05,276.25,270.05,272.45,50255224,1.08
2020-12-14,SBIN,274.0,276.15,272.35,274.2,31946500,0.64
2020-12-15,SBIN,274.05,274.05,268.15,270.65,34890948,-1.29
2020-12-16,SBIN,272.8,273.65,268.5,269.4,24844176,-0.46
2020-12-17,SBIN,270.0,272.15,266.7,267.7,25904700,-0.63
2020-12-18,SBIN,267.7,271.95,265.0,271.45,29816204,1.4
2020-12-21,SBIN,268.45,269.0,251.05,254.7,55160760,-6.17
2020-12-22,SBIN,254.8,258.7,248.25,257.45,51189572,1.08
2020-12-23,SBIN,256.95,263.9,255.6,263.0,29056404,2.16
2020-12-24,SBIN,265.0,268.85,264.65,266.85,28585508,1.46
2020-12-28,SBIN,268.75,276.0,268.0,275.2,36870240,3.13
2020-12-29,SBIN,276.3,279.9,274.7,277.9,45032528,0.98
2020-12-30,SBIN,278.0,278.7,272.5,276.9,30971894,-0.36
2020-12-31,SBIN,275.0,277.25,272.6,274.95,29467966,-0.7
2021-01-01,SBIN,274.9,280.0,274.4,279.4,24531792,1.62
2021-01-04,SBIN,281.85,283.9,277.75,281.05,31450608,0.59
2021-01-05,SBIN,278.05,282.45,277.0,281.75,27393072,0.25
2021-01-06,SBIN,283.0,289.15,281.4,285.05,40765708,1.17
2021-01-07,SBIN,289.0,291.8,287.0,287.7,30546600,0.93
2021-01-08,SBIN,290.1,291.4,285.2,286.0,32543356,-0.59
2021-01-11,SBIN,288.0,288.2,279.6,282.5,29703172,-1.22
2021-01-12,SBIN,280.0,293.85,277.9,292.5,44307144,3.54
2021-01-13,SBIN,296.0,308.0,294.5,306.8,78042136,4.89
2021-01-14,SBIN,306.7,309.25,303.8,307.25,40123496,0.15
2021-01-15,SBIN,306.8,310.9,301.3,303.85,35307600,-1.11
2021-01-18,SBIN,303.5,308.65,292.2,294.45,54969752,-3.09
2021-01-19,SBIN,297.65,302.5,296.4,298.6,35803900,1.41
2021-01-20,SBIN,298.8,304.7,296.85,302.55,33759304,1.32
2021-01-21,SBIN,304.0,305.15,291.5,294.85,29995204,-2.55
2021-01-22,SBIN,295.5,298.0,282.4,283.7,44440808,-3.78
2021-01-25,SBIN,284.5,288.0,277.05,280.95,34034632,-0.97
2021-01-27,SBIN,280.2,284.85,272.7,275.65,39211108,-1.89
2021-01-28,SBIN,271.9,283.35,269.5,282.35,48717296,2.43
2021-01-29,SBIN,285.6,290.65,279.1,282.1,42300984,-0.09
2021-02-01,SBIN,285.1,313.9,282.75,310.7,103414064,10.14
2021-02-02,SBIN,315.0,337.4,315.0,333.1,121434168,7.21
2021-02-03,SBIN,333.75,339.9,325.8,335.95,66420168,0.86
2021-02-04,SBIN,334.4,358.0,331.1,355.1,145203440,5.7
2021-02-05,SBIN,387.0,408.35,385.15,393.1,214955680,10.7
2021-02-08,SBIN,398.0,407.8,394.75,397.05,79389208,1.0
2021-02-09,SBIN,396.75,403.5,389.0,394.8,63869992,-0.57
2021-02-10,SBIN,394.05,397.9,388.0,392.25,54163508,-0.65
2021-02-11,SBIN,391.8,396.95,388.25,390.15,36392708,-0.54
2021-02-12,SBIN,391.0,399.35,385.55,393.15,53589756,0.77
2021-02-15,SBIN,397.5,409.45,395.7,406.95,56608936,3.51
2021-02-16,SBIN,412.0,415.75,400.3,402.35,80365432,-1.13
2021-02-17,SBIN,403.0,414.85,400.15,411.75,74161368,2.34
2021-02-18,SBIN,425.05,427.7,413.7,415.2,67154536,0.84
2021-02-19,SBIN,415.0,415.0,395.0,399.55,66155520,-3.77
2021-02-22,SBIN,400.6,401.0,385.65,389.5,52535048,-2.52
2021-02-23,SBIN,392.0,399.7,389.0,395.6,45462768,1.57
2021-02-24,SBIN,397.0,410.5,395.2,406.25,39632088,2.69
2021-02-25,SBIN,411.0,414.9,406.55,407.25,46988836,0.25
2021-02-26,SBIN,399.5,401.0,387.0,390.15,64450416,-4.2
2021-03-01,SBIN,395.1,397.7,391.0,394.95,29677890,1.23
2021-03-02,SBIN,395.0,399.55,390.55,394.2,30534336,-0.19
2021-03-03,SBIN,396.5,408.9,396.0,405.05,46268224,2.75
2021-03-04,SBIN,398.7,403.5,394.45,395.65,43603652,-2.32
2021-03-05,SBIN,395.0,395.0,378.1,383.65,72179232,-3.03
2021-03-08,SBIN,388.45,393.4,386.05,389.6,39147856,1.55
2021-03-09,SBIN,393.45,394.9,382.25,387.6,28054084,-0.51
2021-03-10,SBIN,391.1,393.0,385.7,387.7,22677400,0.03
2021-03-12,SBIN,391.7,393.2,377.5,381.1,35336356,-1.7
2021-03-15,SBIN,382.5,386.0,369.35,383.9,42722976,0.73
2021-03-16,SBIN,385.6,387.85,376.1,378.55,38196452,-1.39
2021-03-17,SBIN,378.2,379.65,366.05,368.15,33143064,-2.75
2021-03-18,SBIN,371.5,375.0,361.1,367.1,39405040,-0.29
2021-03-19,SBIN,363.95,372.9,357.25,371.15,60309144,1.1
2021-03-22,SBIN,372.0,372.8,363.5,367.0,28461974,-1.12
